날짜,연령대,브랜드,관심도,대분류,중분류1
2025-01-20,40대,투크,37.13188,색조메이크업,아이메이크업
2025-01-27,40대,투크,39.43661,색조메이크업,아이메이크업
2025-02-03,40대,투크,46.47887,색조메이크업,아이메이크업
2025-02-10,40대,투크,31.11395,색조메이크업,아이메이크업
2024-02-05,50대,투크,36.42857,색조메이크업,아이메이크업
2024-02-12,50대,투크,71.42857,색조메이크업,아이메이크업
2024-02-19,50대,투크,70.71428,색조메이크업,아이메이크업
2024-02-26,50대,투크,84.28571,색조메이크업,아이메이크업
2024-03-04,50대,투크,60.0,색조메이크업,아이메이크업
2024-03-11,50대,투크,52.14285,색조메이크업,아이메이크업
2024-03-18,50대,투크,38.57142,색조메이크업,아이메이크업
2024-03-25,50대,투크,26.42857,색조메이크업,아이메이크업
2024-04-01,50대,투크,37.14285,색조메이크업,아이메이크업
2024-04-08,50대,투크,43.57142,색조메이크업,아이메이크업
2024-04-15,50대,투크,52.14285,색조메이크업,아이메이크업
2024-04-22,50대,투크,47.85714,색조메이크업,아이메이크업
2024-04-29,50대,투크,45.71428,색조메이크업,아이메이크업
2024-05-06,50대,투크,65.0,색조메이크업,아이메이크업
2024-05-13,50대,투크,60.71428,색조메이크업,아이메이크업
2024-05-20,50대,투크,42.14285,색조메이크업,아이메이크업
2024-05-27,50대,투크,56.42857,색조메이크업,아이메이크업
2024-06-03,50대,투크,40.71428,색조메이크업,아이메이크업
2024-06-10,50대,투크,54.28571,색조메이크업,아이메이크업
2024-06-17,50대,투크,44.28571,색조메이크업,아이메이크업
2024-06-24,50대,투크,33.57142,색조메이크업,아이메이크업
2024-07-01,50대,투크,36.42857,색조메이크업,아이메이크업
2024-07-08,50대,투크,32.14285,색조메이크업,아이메이크업
2024-07-15,50대,투크,76.42857,색조메이크업,아이메이크업
2024-07-22,50대,투크,62.14285,색조메이크업,아이메이크업
2024-07-29,50대,투크,75.71428,색조메이크업,아이메이크업
2024-08-05,50대,투크,50.0,색조메이크업,아이메이크업
2024-08-12,50대,투크,53.57142,색조메이크업,아이메이크업
2024-08-19,50대,투크,49.28571,색조메이크업,아이메이크업
2024-08-26,50대,투크,60.0,색조메이크업,아이메이크업
2024-09-02,50대,투크,65.71428,색조메이크업,아이메이크업
2024-09-09,50대,투크,48.57142,색조메이크업,아이메이크업
2024-09-16,50대,투크,100.0,색조메이크업,아이메이크업
2024-09-23,50대,투크,57.85714,색조메이크업,아이메이크업
2024-09-30,50대,투크,53.57142,색조메이크업,아이메이크업
2024-10-07,50대,투크,40.0,색조메이크업,아이메이크업
2024-10-14,50대,투크,42.85714,색조메이크업,아이메이크업
2024-10-21,50대,투크,32.85714,색조메이크업,아이메이크업
2024-10-28,50대,투크,37.14285,색조메이크업,아이메이크업
2024-11-04,50대,투크,27.85714,색조메이크업,아이메이크업
2024-11-11,50대,투크,31.42857,색조메이크업,아이메이크업
2024-11-18,50대,투크,32.14285,색조메이크업,아이메이크업
2024-11-25,50대,투크,34.28571,색조메이크업,아이메이크업
2024-12-02,50대,투크,47.85714,색조메이크업,아이메이크업
2024-12-09,50대,투크,43.57142,색조메이크업,아이메이크업
2024-12-16,50대,투크,87.85714,색조메이크업,아이메이크업
2024-12-23,50대,투크,67.85714,색조메이크업,아이메이크업
2024-12-30,50대,투크,49.28571,색조메이크업,아이메이크업
2025-01-06,50대,투크,45.71428,색조메이크업,아이메이크업
2025-01-13,50대,투크,60.0,색조메이크업,아이메이크업
2025-01-20,50대,투크,43.57142,색조메이크업,아이메이크업
2025-01-27,50대,투크,32.14285,색조메이크업,아이메이크업
2025-02-03,50대,투크,47.85714,색조메이크업,아이메이크업
