날짜,연령대,브랜드,관심도,대분류,중분류1
2024-07-08,60대 이상,그라운드플랜,10.30534,스킨케어,기타
2024-07-15,60대 이상,그라운드플랜,6.87022,스킨케어,기타
2024-07-22,60대 이상,그라운드플랜,6.10687,스킨케어,기타
2024-07-29,60대 이상,그라운드플랜,4.96183,스킨케어,기타
2024-08-05,60대 이상,그라운드플랜,1.14503,스킨케어,기타
2024-08-12,60대 이상,그라운드플랜,3.05343,스킨케어,기타
2024-08-19,60대 이상,그라운드플랜,15.26717,스킨케어,기타
2024-08-26,60대 이상,그라운드플랜,16.79389,스킨케어,기타
2024-09-02,60대 이상,그라운드플랜,8.01526,스킨케어,기타
2024-09-09,60대 이상,그라운드플랜,4.19847,스킨케어,기타
2024-09-16,60대 이상,그라운드플랜,9.54198,스킨케어,기타
2024-09-23,60대 이상,그라운드플랜,2.29007,스킨케어,기타
2024-09-30,60대 이상,그라운드플랜,4.58015,스킨케어,기타
2024-10-07,60대 이상,그라운드플랜,2.29007,스킨케어,기타
2024-10-14,60대 이상,그라운드플랜,4.19847,스킨케어,기타
2024-10-21,60대 이상,그라운드플랜,5.72519,스킨케어,기타
2024-10-28,60대 이상,그라운드플랜,0.76335,스킨케어,기타
2024-11-04,60대 이상,그라운드플랜,1.90839,스킨케어,기타
2024-11-11,60대 이상,그라운드플랜,3.43511,스킨케어,기타
2024-11-18,60대 이상,그라운드플랜,6.87022,스킨케어,기타
2024-11-25,60대 이상,그라운드플랜,4.19847,스킨케어,기타
2024-12-02,60대 이상,그라운드플랜,7.63358,스킨케어,기타
2024-12-09,60대 이상,그라운드플랜,8.39694,스킨케어,기타
2024-12-16,60대 이상,그라운드플랜,9.1603,스킨케어,기타
2024-12-23,60대 이상,그라운드플랜,6.10687,스킨케어,기타
2024-12-30,60대 이상,그라운드플랜,6.87022,스킨케어,기타
2025-01-06,60대 이상,그라운드플랜,8.39694,스킨케어,기타
2025-01-13,60대 이상,그라운드플랜,7.63358,스킨케어,기타
2025-01-20,60대 이상,그라운드플랜,1.90839,스킨케어,기타
2025-01-27,60대 이상,그라운드플랜,3.81679,스킨케어,기타
2025-02-03,60대 이상,그라운드플랜,4.58015,스킨케어,기타
2025-02-10,60대 이상,그라운드플랜,5.34351,스킨케어,기타
2024-02-05,10대,셀인샷,0.0,스킨케어,기타
2024-02-12,10대,셀인샷,0.0,스킨케어,기타
2024-02-19,10대,셀인샷,0.0,스킨케어,기타
2024-02-26,10대,셀인샷,0.0,스킨케어,기타
2024-03-04,10대,셀인샷,0.0,스킨케어,기타
2024-03-11,10대,셀인샷,0.0,스킨케어,기타
2024-03-18,10대,셀인샷,0.0,스킨케어,기타
2024-03-25,10대,셀인샷,0.0,스킨케어,기타
2024-04-01,10대,셀인샷,0.0,스킨케어,기타
2024-04-08,10대,셀인샷,0.0,스킨케어,기타
2024-04-15,10대,셀인샷,1.55038,스킨케어,기타
2024-04-22,10대,셀인샷,0.0,스킨케어,기타
2024-04-29,10대,셀인샷,0.0,스킨케어,기타
2024-05-06,10대,셀인샷,0.0,스킨케어,기타
2024-05-13,10대,셀인샷,0.0,스킨케어,기타
2024-05-20,10대,셀인샷,0.0,스킨케어,기타
2024-05-27,10대,셀인샷,0.77519,스킨케어,기타
2024-06-03,10대,셀인샷,0.77519,스킨케어,기타
2024-06-10,10대,셀인샷,17.82945,스킨케어,기타
2024-06-17,10대,셀인샷,13.17829,스킨케어,기타
2024-06-24,10대,셀인샷,7.75193,스킨케어,기타
2024-07-01,10대,셀인샷,6.97674,스킨케어,기타
2024-07-08,10대,셀인샷,2.32558,스킨케어,기타
2024-07-15,10대,셀인샷,6.97674,스킨케어,기타
2024-07-22,10대,셀인샷,1.55038,스킨케어,기타
2024-07-29,10대,셀인샷,1.55038,스킨케어,기타
2024-08-05,10대,셀인샷,4.65116,스킨케어,기타
2024-08-12,10대,셀인샷,3.10077,스킨케어,기타
2024-08-19,10대,셀인샷,6.20155,스킨케어,기타
2024-08-26,10대,셀인샷,56.58914,스킨케어,기타
2024-09-02,10대,셀인샷,41.08527,스킨케어,기타
2024-09-09,10대,셀인샷,16.27906,스킨케어,기타
2024-09-16,10대,셀인샷,8.52713,스킨케어,기타
2024-09-23,10대,셀인샷,38.75968,스킨케어,기타
2024-09-30,10대,셀인샷,29.45736,스킨케어,기타
2024-10-07,10대,셀인샷,46.51162,스킨케어,기타
2024-10-14,10대,셀인샷,26.35658,스킨케어,기타
2024-10-21,10대,셀인샷,24.031,스킨케어,기타
2024-10-28,10대,셀인샷,41.86046,스킨케어,기타
2024-11-04,10대,셀인샷,43.41085,스킨케어,기타
2024-11-11,10대,셀인샷,19.37984,스킨케어,기타
2024-11-18,10대,셀인샷,25.58139,스킨케어,기타
2024-11-25,10대,셀인샷,34.10852,스킨케어,기타
2024-12-02,10대,셀인샷,37.2093,스킨케어,기타
2024-12-09,10대,셀인샷,36.4341,스킨케어,기타
2024-12-16,10대,셀인샷,20.15503,스킨케어,기타
2024-12-23,10대,셀인샷,19.37984,스킨케어,기타
2024-12-30,10대,셀인샷,27.90697,스킨케어,기타
2025-01-06,10대,셀인샷,41.08527,스킨케어,기타
2025-01-13,10대,셀인샷,25.58139,스킨케어,기타
2025-01-20,10대,셀인샷,35.65891,스킨케어,기타
2025-01-27,10대,셀인샷,24.031,스킨케어,기타
2025-02-03,10대,셀인샷,31.00775,스킨케어,기타
2025-02-10,10대,셀인샷,33.33333,스킨케어,기타
2024-02-05,20대,셀인샷,0.0,스킨케어,기타
2024-02-12,20대,셀인샷,0.0,스킨케어,기타
2024-02-19,20대,셀인샷,0.0,스킨케어,기타
