날짜,연령대,브랜드,관심도,대분류,중분류1
2024-02-19,10대,에스네이처,6.04805,스킨케어,클렌징
2024-02-26,10대,에스네이처,10.68765,스킨케어,클렌징
2024-03-04,10대,에스네이처,5.6338,스킨케어,클렌징
2024-03-11,10대,에스네이처,4.22535,스킨케어,클렌징
2024-03-18,10대,에스네이처,4.3082,스킨케어,클렌징
2024-03-25,10대,에스네이처,3.72825,스킨케어,클렌징
2024-04-01,10대,에스네이처,2.73405,스킨케어,클렌징
2024-04-08,10대,에스네이처,6.9594,스킨케어,클렌징
2024-04-15,10대,에스네이처,5.1367,스킨케어,클렌징
2024-04-22,10대,에스네이처,4.72245,스킨케어,클렌징
2024-04-29,10대,에스네이처,10.2734,스킨케어,클렌징
2024-05-06,10대,에스네이처,8.69925,스킨케어,클렌징
2024-05-13,10대,에스네이처,6.21375,스킨케어,클렌징
2024-05-20,10대,에스네이처,7.2908,스킨케어,클렌징
2024-05-27,10대,에스네이처,8.9478,스킨케어,클렌징
2024-06-03,10대,에스네이처,8.20215,스킨케어,클렌징
2024-06-10,10대,에스네이처,5.21955,스킨케어,클렌징
2024-06-17,10대,에스네이처,7.1251,스킨케어,클렌징
2024-06-24,10대,에스네이처,6.9594,스킨케어,클렌징
2024-07-01,10대,에스네이처,5.21955,스킨케어,클렌징
2024-07-08,10대,에스네이처,5.55095,스킨케어,클렌징
2024-07-15,10대,에스네이처,7.1251,스킨케어,클렌징
2024-07-22,10대,에스네이처,8.53355,스킨케어,클렌징
2024-07-29,10대,에스네이처,8.1193,스킨케어,클렌징
2024-08-05,10대,에스네이처,6.7937,스킨케어,클렌징
2024-08-12,10대,에스네이처,6.2966,스킨케어,클렌징
2024-08-19,10대,에스네이처,5.3024,스킨케어,클렌징
2024-08-26,10대,에스네이처,7.7879,스킨케어,클렌징
2024-09-02,10대,에스네이처,8.9478,스킨케어,클렌징
2024-09-09,10대,에스네이처,7.7879,스킨케어,클렌징
2024-09-16,10대,에스네이처,7.87075,스킨케어,클렌징
2024-09-23,10대,에스네이처,8.53355,스킨케어,클렌징
2024-09-30,10대,에스네이처,6.87655,스킨케어,클렌징
2024-10-07,10대,에스네이처,4.88815,스킨케어,클렌징
2024-10-14,10대,에스네이처,5.71665,스킨케어,클렌징
2024-10-21,10대,에스네이처,6.37945,스킨케어,클렌징
2024-10-28,10대,에스네이처,6.2966,스킨케어,클렌징
2024-11-04,10대,에스네이처,7.04225,스킨케어,클렌징
2024-11-11,10대,에스네이처,5.71665,스킨케어,클렌징
2024-11-18,10대,에스네이처,5.55095,스킨케어,클렌징
2024-11-25,10대,에스네이처,7.1251,스킨케어,클렌징
2024-12-02,10대,에스네이처,8.86495,스킨케어,클렌징
2024-12-09,10대,에스네이처,6.71085,스킨케어,클렌징
2024-12-16,10대,에스네이처,4.88815,스킨케어,클렌징
2024-12-23,10대,에스네이처,4.39105,스킨케어,클렌징
2024-12-30,10대,에스네이처,6.1309,스킨케어,클렌징
2025-01-06,10대,에스네이처,6.2966,스킨케어,클렌징
2025-01-13,10대,에스네이처,9.1135,스킨케어,클렌징
2025-01-20,10대,에스네이처,7.1251,스킨케어,클렌징
2025-01-27,10대,에스네이처,10.68765,스킨케어,클렌징
2025-02-03,10대,에스네이처,10.19055,스킨케어,클렌징
2025-02-10,10대,에스네이처,10.02485,스킨케어,클렌징
2024-02-05,20대,에스네이처,16.18444,스킨케어,클렌징
2024-02-12,20대,에스네이처,21.56419,스킨케어,클렌징
2024-02-19,20대,에스네이처,17.45027,스킨케어,클렌징
2024-02-26,20대,에스네이처,22.40054,스킨케어,클렌징
2024-03-04,20대,에스네이처,23.14647,스킨케어,클렌징
2024-03-11,20대,에스네이처,17.24683,스킨케어,클렌징
2024-03-18,20대,에스네이처,16.34267,스킨케어,클렌징
2024-03-25,20대,에스네이처,16.18444,스킨케어,클렌징
2024-04-01,20대,에스네이처,16.77215,스킨케어,클렌징
2024-04-08,20대,에스네이처,21.36075,스킨케어,클렌징
2024-04-15,20대,에스네이처,17.31464,스킨케어,클렌징
